,0,1
2,1.2889435,-33.01025
7,-52.83051,0.8665046
0,21.51015,13.483407
5,-20.757868,30.828718
3,8.00526,46.360332
5,-29.283667,47.12063
6,-18.474108,-29.123499
0,4.373145,-3.1735165
6,-28.561172,-45.203304
3,-5.3203454,9.917374
5,-3.3798726,31.949991
9,44.863926,-3.129571
3,-2.9114628,41.039536
1,17.481873,-14.41483
9,43.444836,-10.806495
2,23.05729,-27.496536
9,37.507893,-9.753556
4,-45.494736,21.867153
1,41.75885,24.872763
2,-3.822719,-17.21272
9,25.02687,-0.44638112
2,-3.2311382,-25.940943
7,0.6861741,5.187311
8,25.340519,-28.424377
5,-18.342989,40.61745
9,45.494354,-3.6722305
0,16.16467,-12.339849
3,-29.486986,-15.674448
0,8.473318,-17.46387
1,40.874485,32.675133
9,39.86408,-18.49918
1,29.052917,12.091052
8,24.644815,-38.822163
6,-13.654666,-14.18234
2,5.8121343,-24.982876
0,24.013876,5.1483607
8,21.500025,-44.762924
2,-13.081013,-13.392952
4,-22.77299,-0.43095708
1,45.59895,33.835236
2,-6.097814,-23.463614
5,-29.221436,23.088915
5,-2.4340246,-4.5931187
1,40.967335,13.749821
9,49.600563,-8.287143
8,32.743607,-41.60988
5,-13.915653,11.001105
3,-8.263464,-21.870173
6,-33.980465,-29.12935
5,-15.189637,27.394773
9,44.307144,-12.752147
5,-27.835363,28.478317
4,-27.313805,24.2284
6,-37.69573,-36.07167
9,34.845764,-18.11517
0,11.582262,2.87742
6,-26.032303,-34.381588
8,33.25979,-33.202877
5,-32.25065,48.146217
6,9.35766,2.8015952
9,55.63465,-12.626225
1,-17.049109,-17.440628
4,-39.152355,17.17823
3,-8.590061,-20.41076
8,18.769485,-38.348644
3,5.629524,-9.727779
7,-52.71544,-21.606026
8,11.741737,-42.038742
6,-12.157999,40.187298
5,-27.568079,39.173626
3,13.060785,33.498573
0,4.771608,0.3381079
9,44.0537,-5.076506
3,13.08825,39.889282
9,22.833582,-2.5483174
1,34.651886,15.007071
5,-12.538478,17.999186
6,-19.72139,6.250343
6,-12.328866,-25.752747
9,40.097527,-10.477767
6,-19.932354,-26.720568
0,2.5820506,0.78525186
5,-25.932096,2.671087
1,36.48841,31.11184
1,28.536448,22.651129
8,20.112637,-19.146742
9,54.383873,-12.35222
9,51.115738,0.7611897
9,47.748943,9.9054785
4,-29.849846,23.668386
1,50.125046,13.413242
8,24.305775,-47.296688
5,-17.259264,36.67862
4,-29.893963,-0.07269462
5,9.553513,37.608852
0,17.766514,12.282409
0,10.89407,4.806083
2,-2.0183988,-24.080801
1,27.540237,-19.469896
9,42.836548,0.25519317
7,-52.86528,-17.99053
5,0.55056405,43.248226
8,13.3430395,-42.60914
6,-35.784042,-31.129845
3,-8.693246,9.935564
9,28.805542,-12.522427
0,13.451643,7.018218
9,34.896935,-13.382337
6,-27.32996,-33.495335
9,50.901005,-8.973296
7,-45.193565,-3.9978125
1,41.93153,7.6809754
2,0.09336147,-30.155632
1,36.26824,34.52155
0,12.131464,-18.353483
4,-26.327646,12.387595
2,-5.12425,8.399289
9,28.606817,-13.375127
4,-39.33682,10.902471
7,-55.772194,-16.63119
1,47.52271,21.663105
5,-25.963472,35.168667
9,27.069387,-1.5301061
0,10.911549,15.719016
5,-17.576519,43.100704
0,9.940159,6.856144
5,-24.846685,45.52797
2,3.3342652,-28.03434
4,-27.987719,0.1788089
4,4.055175,5.8462934
1,40.360302,27.142056
8,17.06107,-45.287888
9,55.399036,-21.141588
4,-27.47183,17.707727
0,8.355916,-1.7032247
7,-44.763622,-1.700432
7,-48.38759,-17.920584
3,17.124334,42.11427
7,-45.184628,-8.129681
6,-34.79728,-40.397346
3,-13.645621,35.5594
5,-22.077957,45.3427
0,13.388553,18.876091
2,1.6484677,-32.031982
5,-28.05108,44.513905
4,5.325804,-12.299143
7,17.191978,-15.817163
7,-56.55192,-21.360226
4,-26.762127,-11.485402
2,-5.1682334,0.7652794
5,-11.339757,32.451283
4,-20.216532,-9.039017
8,12.744554,-8.868804
8,12.009101,-32.850594
8,31.167673,-30.14906
7,-37.909393,-2.3489275
6,-19.624218,-32.34794
4,-21.730318,9.83654
5,-29.545313,50.49124
7,-45.890614,-5.0757375
8,11.282901,-44.63173
9,54.37536,-8.087923
2,0.108362935,-22.69488
9,50.44675,-21.559637
4,-40.624287,13.738975
6,-36.03585,-34.864132
4,-0.26292038,1.8547094
2,-1.3198234,-29.061672
2,7.662961,23.321354
9,31.601315,5.145214
4,-45.31486,19.599777
4,-26.361528,10.757545
1,43.475853,10.743943
2,-16.830837,8.927246
3,1.2901618,31.032602
5,-15.232562,34.54758
7,-15.78817,12.757738
6,-30.175777,-45.00647
2,5.646377,-3.5041087
5,-17.120487,37.56252
4,-42.826252,20.325592
7,-23.43674,19.352173
1,30.305454,33.14815
1,30.737144,30.342308
6,-8.326394,17.417084
2,-7.8978887,-20.915781
0,15.958264,21.071217
7,-44.71951,-15.783754
7,-52.26012,-10.10448
4,-25.358719,3.0440018
1,38.513245,30.130991
9,42.402042,-2.5965445
8,28.55823,-28.343079
3,-8.8248825,4.043889
2,-6.08841,-16.83211
9,49.80657,-16.209799
1,42.987766,20.306133
2,-4.7390776,-12.112149
9,31.958033,-16.790485
0,20.796389,-8.422841
5,-24.877201,48.000156
4,-48.61849,12.544096
6,-39.599373,-34.369682
9,44.548748,-23.489859
7,-52.662724,5.2043858
5,-7.6646547,42.752636
0,14.985702,19.85228
4,-27.908398,16.790037
0,22.988577,18.959
2,-2.1282785,-34.71238
