,0,1
7,-7.3880334,-46.970535
8,-11.806668,-11.582419
8,0.2803376,20.153694
6,20.54732,7.1476245
0,-40.114086,-10.092136
2,-4.825988,-11.947343
1,8.5728445,39.13088
0,-27.15426,-7.82359
8,-25.447477,22.085339
8,-12.612418,19.280739
6,39.468544,14.33638
0,-33.77172,-3.0779982
2,-1.0429996,-6.887423
8,-31.42508,30.922634
1,4.915519,36.98916
6,3.5445585,5.976356
8,-29.076061,36.49049
6,31.868034,-26.280823
4,-19.93148,-39.199654
1,-15.073453,53.45646
8,-32.36106,24.809696
4,-12.10358,-46.531796
6,22.597816,0.7543417
8,-13.86128,1.7655076
6,23.8299,5.738694
0,-31.178131,-13.5612955
9,21.835314,35.71683
8,-38.401413,11.617966
7,2.8591716,-53.49619
1,4.8942213,42.238388
4,-8.574068,-25.317604
9,-0.9042043,15.953191
7,5.871057,-49.31572
0,-7.728261,11.5651
2,-6.57804,-42.934433
1,2.9869034,16.777855
5,34.499577,-27.091839
1,-5.685957,24.286573
0,-35.048992,-8.480595
3,14.954351,-18.281952
1,-7.21408,35.72026
5,36.802605,-18.106611
5,25.782938,9.002046
1,-1.9653871,43.12121
6,29.102877,15.560727
7,-17.370861,-42.03392
0,-47.025326,4.6934133
9,11.277002,20.161026
3,20.320604,-2.6876028
8,-24.01068,25.604794
5,31.400858,10.837885
5,14.011843,-30.82929
8,-40.49465,20.61406
0,-35.620117,11.205478
5,24.929043,-29.516436
9,-11.008853,12.113052
0,-33.667305,-4.1568184
3,27.723629,-5.71997
2,-19.35818,10.383629
7,-8.883864,-43.013096
8,-24.643103,34.419903
9,10.885671,19.818321
8,-23.273823,12.840917
0,-26.398499,1.0296328
1,-0.98109096,29.669662
4,-18.816881,-21.82882
1,0.4569969,47.076157
7,-3.6641023,-34.05414
1,-5.7398424,37.18771
9,4.9953866,21.96653
6,25.651663,8.922978
3,33.702362,-23.78837
3,39.45016,-13.035302
9,8.764837,29.388168
6,29.823187,3.4944837
5,26.884993,-24.621328
1,-11.747876,24.314165
1,-14.782409,48.244633
5,-2.3766782,-25.912367
3,-2.4626174,-22.248713
2,-7.7328844,-21.520123
9,12.080257,42.118332
0,-43.837933,-15.488395
1,-7.2319446,32.863
1,-15.066915,28.703283
8,-33.682083,25.245234
6,27.331244,5.9824705
8,-39.398766,32.941887
6,32.929848,19.298628
2,-11.74165,-9.255788
9,-2.885984,-37.47871
0,-18.976355,7.4396205
4,-17.56019,-20.71539
5,9.211218,-18.083422
7,1.3171843,-44.115852
3,35.83672,-8.234173
8,-22.34002,17.968117
2,10.347268,7.1421094
6,16.062662,12.849569
4,-22.92747,-44.230766
9,18.677385,32.135834
3,24.418554,-24.68948
1,-11.348644,36.00733
6,33.98205,20.089653
3,38.06043,-9.770292
7,25.116089,-28.008398
9,28.239359,31.547243
7,5.426006,-52.782448
7,-1.6335974,-47.225346
9,23.537075,30.441597
2,-17.996204,-3.8198605
2,-9.410973,1.2746556
8,-11.693771,24.602127
7,-2.8828073,-32.12337
1,-10.90533,55.227104
2,31.949453,-42.002552
9,13.073817,23.341934
1,-3.1011977,25.508837
2,-2.3592236,-7.957731
4,-13.498321,-15.242987
3,39.49037,-20.26343
4,-17.78065,-22.112976
3,11.721563,-11.377115
2,-16.213417,-7.0826735
3,32.748,-26.785597
8,-17.242,33.1826
0,-35.773346,4.5088263
6,25.682919,5.882193
8,-33.294777,30.520031
7,-10.332759,-49.178223
5,36.499302,-27.561142
3,27.016548,-8.7086
0,-18.675169,6.707789
7,-2.5955248,-42.94288
9,-13.750344,-28.029501
8,-39.624332,31.744576
4,-8.432123,-32.18766
2,4.115218,-12.939357
6,39.584442,13.992947
0,-40.821312,4.6421227
2,-8.302926,9.284796
2,-8.673026,-5.807819
8,-39.328537,14.900477
4,-17.236738,-39.717907
7,-17.266634,-7.055016
6,30.743702,-28.511047
9,25.987942,38.80904
2,2.1353548,0.6163777
0,12.088027,42.129234
4,-13.991442,-37.790257
2,29.11398,-37.065685
8,-23.813858,32.39625
5,31.756308,-33.66759
4,-7.9201384,-16.753029
1,-17.327015,46.0582
6,28.601213,13.651698
