,0,1
7,41.44747,-10.68134
8,-34.597992,7.2823257
8,-9.337183,18.250446
6,35.28692,16.45022
0,-30.703701,-1.5457488
2,-13.09261,-12.756909
1,-2.9734604,27.751534
0,-2.9803011,-2.4697647
8,-36.934074,33.192177
8,-34.283875,16.407637
6,33.929043,21.902376
0,-4.543617,16.648958
2,-11.203858,-10.715353
8,-28.3857,29.60633
1,-11.699527,37.07556
6,10.142608,9.997385
8,-19.289242,25.2863
6,-8.951775,-10.697376
4,29.933083,-3.5173025
1,-20.17342,48.18633
8,-33.46315,18.986786
4,20.125992,-25.987839
6,33.282673,10.20015
8,-0.6386684,-5.7297645
6,22.86655,6.601811
0,-32.44574,-3.4112368
9,17.81582,36.70225
8,-28.266993,20.81578
7,46.444633,-30.534126
1,-5.1722097,34.545433
4,22.131664,0.88397527
9,13.414168,23.565195
7,28.794083,-36.304745
0,-30.4183,-1.091751
2,26.223627,-9.663784
1,7.1840506,35.794247
5,12.6786375,-37.062103
1,-2.425108,51.511456
0,-23.549046,-7.4543433
3,-7.61385,-29.52955
1,-2.0648835,10.979398
5,4.5109143,-37.8567
5,22.62334,6.8547754
1,-7.885647,37.619106
6,14.911469,15.485131
7,39.76415,-13.459534
0,-38.869736,-3.0196917
9,5.6413116,17.915659
3,-4.7587767,-26.345089
8,-18.453117,17.996103
5,17.9241,-43.110416
5,13.773673,-48.01932
8,-16.14606,11.096976
0,-32.395622,4.599229
5,13.279543,-43.224163
9,5.182528,24.08809
0,-38.81514,-7.2910123
3,-13.065873,-47.990936
2,-17.758778,5.801149
7,40.593666,-21.69259
8,-21.871225,21.985485
9,18.937939,38.664654
8,-19.944363,17.41491
0,-24.068222,2.02746
1,-4.0061893,37.943226
4,10.959788,-2.0703337
1,-7.2655387,42.13577
7,32.3128,-13.690041
1,-3.6988544,41.55042
9,6.6230927,24.314606
6,39.221764,20.250076
3,-12.854502,-39.865364
3,-14.072914,-49.08764
9,8.455685,34.3813
6,27.104897,10.505706
5,7.974967,-44.97738
1,-4.8080664,-32.686405
1,-4.9461164,46.656406
5,23.512299,-20.00262
3,8.78629,-18.226257
2,-27.544897,-11.336087
9,3.8756306,18.957706
0,-33.414597,-3.481603
1,-3.1608806,39.56925
1,-20.229967,41.061382
8,-43.380142,19.857052
6,4.3420606,-16.397696
8,-35.72095,26.96919
6,18.058758,12.032346
2,-26.9097,-23.793713
9,2.6022396,25.630169
0,-12.016885,3.2365282
4,3.2934015,-4.4198437
5,8.378187,-25.740843
7,26.107233,-27.253332
3,-14.122085,-37.641304
8,-25.153526,18.004967
2,14.285234,11.894181
6,22.2578,11.392121
4,43.14711,-3.9163704
9,13.914603,38.299175
3,-15.55504,-39.518997
1,-0.53666574,34.873177
6,36.488354,17.499397
3,-13.370446,-45.1894
7,29.876213,-31.08983
9,18.142017,30.918268
7,39.347538,-20.241896
7,41.933857,-25.703283
9,7.404733,35.98067
2,-18.42692,-11.248615
2,-11.567481,-10.882326
8,-37.17404,22.36425
7,29.552362,-20.060137
1,-8.592658,55.051685
2,7.8845215,-44.337894
9,5.6567874,27.896746
1,-10.846233,35.247757
2,-24.563435,-25.206333
4,18.839607,-10.48592
3,-11.356991,-42.153774
4,34.601936,0.031704247
3,-6.9296637,-25.416847
2,-19.454157,-18.509417
3,-5.927316,-31.37722
8,-36.001736,27.98149
0,-28.49113,2.8919792
6,30.462887,17.179214
8,-20.78671,16.20006
7,36.303627,-20.240421
5,21.130949,-47.231323
3,-14.356228,-47.651108
0,-11.747507,4.499523
7,30.260283,-21.835732
9,3.286603,30.779995
8,9.292878,30.243105
4,-2.3488293,-6.2994175
2,-11.090609,-16.343288
6,27.350048,15.953004
0,-38.687283,-0.9608834
2,-29.401949,-16.99802
2,-18.125809,-17.722569
8,-16.467089,7.3321853
4,38.447903,-5.90229
7,18.907465,-17.769678
6,21.56154,10.450537
9,17.751831,32.81785
2,11.689955,9.117471
0,-39.616673,-4.468224
4,16.776325,-19.33869
2,-10.691934,-17.067614
8,-18.101732,23.887915
5,17.787718,-46.564648
4,29.032303,2.2611644
1,-24.697546,41.781853
6,34.64066,16.329174
1,-9.127607,52.501785
9,8.106674,36.83176
3,-11.8672695,-24.116346
0,-35.93001,-7.158564
2,-24.062674,-23.178375
7,24.19168,-23.016506
5,-0.12034019,-41.429585
2,7.772348,-42.686428
5,10.556122,-32.69822
9,15.215303,30.000496
6,3.7703788,-14.282618
2,-29.917276,-14.354351
7,31.741032,-32.46174
0,-28.692156,-0.09555916
1,-0.7184501,45.75537
0,-35.983818,14.098072
9,0.89995384,32.486492
4,42.92481,-3.5937986
6,28.857107,9.557243
9,13.901998,40.4058
4,12.070143,2.398971
5,7.802013,-40.985043
4,3.4353278,-4.4310827
8,-19.037912,11.6098795
8,-24.066593,6.534316
8,-36.704082,21.918304
9,-9.702455,18.317709
6,27.432386,29.343214
8,2.0164092,11.025961
6,-5.942687,11.820659
0,-49.14207,1.425273
0,0.4933704,27.159386
2,-14.177909,-10.422298
2,2.8512418,8.395799
1,-16.68103,38.028866
3,-6.3149695,-34.613785
3,36.422714,8.835307
6,37.88808,25.61329
5,19.085108,-40.877403
3,-6.2873435,-41.23953
9,8.109418,25.864374
6,20.714697,19.852057
3,2.6492193,-20.636974
0,-17.745619,-2.935804
3,1.9284782,-24.1229
2,-19.806324,-12.248274
4,10.624841,-6.801978
0,-42.446815,12.884519
9,17.811604,44.063065
5,12.216316,-50.143654
1,-3.891904,26.450712
1,-15.541922,39.672913
5,16.734898,-46.386444
4,27.444149,2.3687313
5,7.705039,-36.844654
0,-49.3784,4.772465
7,41.72829,-30.517878
7,46.23609,-30.651152
6,30.32115,24.461733
0,-47.09258,3.7521384
5,22.690184,-42.96157
2,5.94287,-7.709132
3,-7.8431325,-15.330901
0,-49.91325,-8.015543
7,41.159073,-30.455137
6,8.733427,20.311308
1,-12.084848,49.19052
2,6.2902184,-9.508706
9,22.498827,43.270912
4,3.5529432,-2.2160194
7,29.17909,-15.356769
3,-11.731249,-23.36115
5,19.413382,-12.292286
1,-9.648697,43.002354
5,20.042143,-18.126595
7,32.300312,-11.558172
7,34.232597,-13.492796
0,-22.467531,-7.361764
0,-43.35756,-2.2356133
6,28.038452,20.340164
8,-16.547981,12.532006
3,-21.75896,-44.5492
1,-17.220219,48.435425
7,7.598213,-24.39303
5,22.675455,-29.52032
9,-27.17416,26.801159
7,25.162416,-17.334303
1,-11.219033,52.64832
2,-7.6457257,-7.2111135
0,-27.264076,0.65136445
8,-10.719899,6.161476
8,-42.072327,26.686626
3,-2.7374926,-32.434097
5,13.664032,-37.34763
8,-22.781189,23.144262
1,-1.4941798,44.276173
7,30.913527,-37.247704
3,-12.73369,-33.367203
9,9.201811,35.99967
6,28.681807,20.144405
1,-2.9121087,50.320217
0,-12.385122,2.039134
6,35.363396,21.527771
7,43.635586,-34.016766
9,4.1057215,38.872524
0,-47.21704,-2.6800966
5,16.03025,-42.276283
6,29.33697,10.891179
0,-38.711346,-3.936304
8,-18.55256,13.7721405
8,-30.34005,26.09792
0,-31.561949,-3.0740545
5,19.275051,-29.181103
5,11.194608,-52.64581
0,-27.13654,6.695043
3,-9.050977,-27.338058
2,5.0330663,1.5681652
0,-35.389935,-1.6360933
5,13.49014,-47.18433
4,16.795057,0.51732904
7,45.16775,-13.338777
6,27.938337,23.361025
6,-1.6977396,-14.877688
8,-22.554535,16.118998
8,-40.4854,19.341257
6,33.54828,18.584055
8,-23.129732,18.034279
6,-7.79618,9.973963
2,2.396757,-9.705373
5,-3.0288947,-10.893481
4,-2.8198419,2.4283566
4,42.51263,-5.9569507
0,-22.426964,6.693116
9,9.465639,35.491688
2,12.42454,-0.6140518
7,21.612535,-22.58802
5,7.694242,4.323259
5,8.890624,-49.18826
0,-33.93636,-9.410038
7,23.77649,-22.892056
7,33.74255,-29.065338
4,21.34718,-0.3835114
7,42.042366,-30.111235
5,4.6445622,-37.814007
7,37.651836,-12.977663
0,-28.141603,-9.433734
9,13.759103,45.399525
1,-2.681346,36.409786
5,12.948484,-50.539566
5,2.342676,-37.63617
1,-7.198202,25.307465
9,3.724772,21.521248
8,-23.036366,24.623394
2,-10.696458,-11.513625
2,-25.34003,-20.084002
9,3.518268,40.169785
9,12.151061,42.689667
3,35.159893,9.568314
0,-34.02495,-9.427297
5,15.7922125,-14.51225
4,22.54628,-1.2702965
8,-30.972336,24.574574
5,14.967258,-52.294525
1,-17.167522,51.24381
8,-38.036873,26.539865
4,25.591673,-5.076662
6,-1.8903548,-22.666946
1,-6.762439,29.81134
6,16.228716,5.638443
9,-3.9040458,40.42737
2,-27.465961,-22.625277
8,-40.328014,27.314852
2,17.979647,-1.226423
1,-6.9698787,34.60545
6,26.885996,10.221612
0,-36.705307,-2.8147879
0,-35.7703,-6.7467823
9,5.4084787,40.93154
9,4.2879715,24.644598
2,-15.523613,-8.306111
7,30.341108,-22.139826
9,16.777174,26.84265
6,1.9686387,8.463371
8,-22.372568,29.446243
5,9.807081,-45.11531
1,-5.429027,30.96136
0,-33.8457,-14.25162
8,-20.174715,1.529016
6,33.905033,29.15591
6,33.92697,25.096489
2,-8.239626,-17.194075
4,30.157812,-1.4539291
6,25.335938,5.109929
9,3.5902617,39.914547
3,-10.084546,-31.310476
8,-11.892673,3.998338
8,-43.7347,23.847233
2,-22.392239,-23.157118
8,-16.276917,16.896603
2,4.578098,-13.160741
7,45.234207,-24.185896
9,6.9057474,43.999413
7,37.863167,-25.172043
9,15.890863,34.01538
2,0.56675315,5.98294
2,-14.45136,-6.012147
5,3.945498,13.439834
5,7.0456114,3.286639
8,-26.3459,24.85272
6,0.7616922,-20.971674
3,-24.62035,-36.909916
8,12.781799,13.443062
7,40.886696,-23.02861
0,-28.118921,-2.481298
1,-4.99703,39.61549
1,-14.028322,30.599136
1,-13.816457,50.913044
4,18.689451,-3.5871375
1,-5.997889,37.265446
1,-8.7212,52.39997
5,11.219784,-46.78248
6,32.6229,11.979636
5,19.840313,-47.176575
2,9.488153,-44.200558
0,-39.63869,-13.979041
3,-8.694569,-32.683155
0,-28.012938,-4.064027
6,22.375305,19.464886
7,46.137295,-14.353348
8,-19.992428,-0.28333023
1,-13.614287,53.362255
0,-28.948755,-12.879742
6,17.988087,9.156657
9,2.6591063,27.617313
7,43.034,-29.892662
5,18.248238,-35.666527
1,-14.384792,56.416992
9,4.0227823,17.984413
5,9.869961,-24.072731
8,-20.940474,23.584768
9,19.430655,36.43868
3,-15.728094,-32.938183
5,26.559633,-36.43005
7,-20.134457,-19.613998
5,-8.498912,-21.798899
7,25.617619,-28.911423
2,-14.8723755,-10.9645405
5,2.7258508,-43.46267
4,20.635275,3.016789
4,37.23444,-3.4702058
8,-19.603136,22.799826
1,-9.419738,43.3987
4,42.916466,-2.4655638
6,19.624311,16.636621
3,4.171035,-29.513502
9,4.7110586,28.592863
2,-24.006567,-15.322452
8,-15.808579,13.641024
9,4.993622,31.04658
5,4.710429,-27.754795
6,19.499592,16.983318
4,25.496897,-0.51332736
6,14.984439,10.4664
8,-32.816074,18.989866
5,15.114008,-27.681965
7,-14.804511,1.1305057
8,-41.349117,17.387321
1,-12.134121,35.16642
1,-15.31814,35.817085
0,-14.7703085,0.06963444
2,-28.128588,-16.072079
7,31.363037,-34.911026
5,7.6944747,-42.669376
5,13.533571,-19.485964
0,-44.810474,0.26865712
8,-20.212488,19.7152
7,32.21269,-11.678208
0,-43.51092,6.7634325
3,6.2278476,0.53363645
1,-6.1482215,35.16158
9,7.2942233,23.491539
5,15.845474,-53.037228
5,11.783618,-30.95425
7,29.225107,-26.371584
2,-25.513922,12.353933
1,-20.3181,49.796024
2,-2.8797002,-6.402926
0,-34.57238,-5.018821
4,20.150297,-10.088356
1,-14.298481,56.523037
8,1.0266464,16.331762
6,29.077364,23.105091
6,22.69154,18.45944
9,10.594729,31.2813
7,41.073154,-31.98814
9,8.828034,28.526684
8,-2.7032392,-7.900749
7,32.678085,-12.726321
6,37.542538,11.795682
6,20.414612,18.742226
0,-18.705318,2.9889052
6,-5.6770296,1.486751
4,17.637724,5.59901
4,32.84309,2.6158538
2,-3.3084116,-7.378369
5,12.871308,-30.733322
8,-31.309477,28.8483
6,32.07865,13.51896
8,-41.685417,16.637644
0,-41.43317,-0.76987183
7,45.59803,-20.263548
9,8.873322,22.241652
4,6.2352595,-1.3782178
8,-6.76749,21.167755
2,-11.678568,-16.847994
7,45.42918,-21.87459
4,29.059307,-6.4124002
4,39.85892,-8.602841
0,-23.336807,1.7845513
0,-40.21396,7.0448895
8,-34.489513,25.565748
7,43.371674,-15.477115
1,-8.361577,33.909706
1,-14.76827,33.010937
0,-25.006014,-9.430401
2,-23.283278,-22.247135
0,-44.47707,6.7551084
0,-42.58457,12.8760395
1,-9.262907,50.55359
3,-0.7542152,-20.792612
5,10.5955925,-43.77056
2,-19.615984,-17.364851
6,36.107826,27.244535
6,8.068623,11.371775
3,-9.453484,-35.024105
9,7.0235934,28.069141
7,46.45695,-26.331747
5,8.322257,-49.73861
9,13.494788,40.836914
9,-0.6588753,24.362223
0,-46.077618,4.0598373
4,28.87454,2.6193705
2,-5.157851,-9.11061
4,41.378407,-1.5581566
5,3.5399058,-23.244926
5,15.927425,-48.496414
0,-6.622127,-19.786814
7,32.599323,-22.782284
2,-14.39192,-8.087183
9,5.894858,45.63264
4,-33.56026,-10.436267
7,36.559177,-29.260054
7,21.28812,-40.996506
0,-34.61627,4.19879
0,-36.24182,-7.554257
5,5.8567634,-50.449844
1,-13.237306,53.44405
9,8.812429,25.236044
4,15.548295,-7.9938593
1,-12.891718,47.24915
1,-12.4701,44.2724
8,-39.086708,22.687365
3,-19.510782,-37.70606
4,-2.6756346,-2.0553079
6,22.929659,14.85461
0,-46.314083,-9.98402
7,23.234253,-24.919836
4,9.087534,-7.118899
4,19.573252,5.52082
7,41.82787,-26.131159
4,15.18581,-20.049286
2,-13.733907,-11.496973
4,43.976265,-2.8922818
5,15.162357,-50.149258
4,4.4890513,-1.1597918
4,4.378298,-16.539436
5,8.731578,-31.23603
2,-23.5137,3.7294104
1,-16.53759,50.806847
8,-29.91092,21.797392
0,-46.805725,-6.066877
6,34.31722,20.459156
6,34.358234,9.587187
2,-27.849775,-12.698624
8,-37.375046,25.653553
1,-23.582155,44.80105
9,6.7888865,22.514719
9,19.275986,36.92515
6,23.40292,2.9718006
4,2.8496976,-6.0506725
3,-10.619248,-46.82491
2,-14.541815,-22.2752
8,-34.400585,25.40892
8,-23.96665,17.301931
2,-10.251166,-0.60002184
0,-34.3591,2.119977
6,4.844288,12.551971
4,29.034082,-6.936997
0,-21.648369,3.5293233
6,21.114437,7.898229
3,-8.501159,-40.681164
0,-15.752414,14.2630005
6,3.1902587,-20.937014
2,3.472402,19.845003
6,29.042545,16.26952
0,-45.487865,-10.678188
3,-17.679155,-29.841839
2,-5.506498,-4.094595
8,-35.971348,9.927385
6,1.384105,15.599092
0,15.090654,-24.997597
9,24.032621,42.46385
1,-17.694347,55.036446
1,-7.317385,47.165783
5,19.02518,-37.802376
8,-21.708755,29.625053
2,-15.82757,-12.7193575
6,32.280758,19.270006
6,34.81045,23.955463
5,7.145954,-52.70818
4,0.7059402,-10.363994
8,-19.788702,24.970919
9,-0.77229553,22.985064
3,3.943668,-16.01167
7,-16.569485,1.8132545
3,-20.804388,-44.531094
6,24.656113,23.926003
3,-14.281406,10.707562
8,-32.765545,13.387623
4,34.101364,-2.282621
