,0,1
3,-28.003149,31.483671
8,-47.653816,0.29913852
8,-36.44638,7.1935067
1,44.766495,-15.223777
7,36.273087,24.118753
6,-32.494843,-20.923832
6,-22.258692,-16.418709
7,29.518902,20.687773
6,-28.87936,-23.350666
8,-32.711575,2.8897321
4,-3.6053329,-33.744934
0,34.401592,0.63437545
4,-6.670743,-32.009792
9,19.6539,-20.126333
1,43.315666,-27.455633
3,-37.685562,36.111393
5,2.9267576,54.697628
4,-1.3756752,-14.9122305
8,-34.588,7.002012
5,5.571561,42.875095
2,-4.508183,5.934716
2,-3.5128458,-2.2450843
8,-59.46784,-1.1263404
6,-44.232937,-27.925926
2,-1.8615066,23.12962
5,6.04178,56.69298
4,-0.3550067,-24.038406
1,39.75192,-23.054394
4,5.7051096,-7.331802
9,18.470522,-33.83256
8,-34.89452,23.187874
0,15.705235,-6.151148
4,-4.114527,-19.750889
8,-28.31969,8.322633
2,5.0035167,19.132023
7,-6.488618,1.544777
5,6.6546,52.413998
8,-18.219736,0.9953241
7,20.204685,34.013527
0,27.06889,3.43571
2,-5.534366,5.209281
9,12.554118,-32.382446
9,9.98867,-42.39956
1,32.04593,-22.084044
6,-37.205566,-42.110573
6,-30.304544,-16.788776
1,46.328857,-18.76672
1,42.14431,-33.967865
7,20.370966,33.457985
7,18.951574,36.003254
7,20.605507,24.06236
7,43.141327,29.828714
0,5.8500214,-6.7926044
4,-16.920784,-43.093422
9,-30.393236,15.13608
0,39.388767,9.045825
7,35.129776,26.319311
0,34.62071,10.261198
9,3.8712847,-47.15694
4,-16.19189,-38.712948
3,-27.504652,19.997053
3,-40.55362,31.216997
9,3.3407257,-38.521667
9,9.71811,-43.741386
5,-4.3976555,36.191063
8,-53.279186,4.429557
1,42.045086,-27.121092
9,8.040952,-29.680605
6,-24.403168,-15.417973
9,16.239311,-24.538206
7,34.77656,30.413141
8,-62.460762,-1.3965842
7,18.14445,30.69193
3,-23.2173,21.26124
0,21.582966,4.628612
8,-31.305038,1.0069667
0,16.410686,-2.689308
7,22.879381,22.290989
1,32.329502,-35.95632
1,43.08676,-11.3332615
2,2.7682893,8.810895
5,-11.584219,44.77908
5,-5.3686514,32.48018
5,7.38203,50.56654
7,40.41859,29.744019
5,3.248585,45.533382
7,22.994795,29.18036
3,-36.90642,35.657677
3,-17.332123,36.6917
6,-38.151257,-15.438125
0,27.4888,10.3917465
6,-33.8846,-44.418327
7,45.84457,23.744915
4,-14.789792,-43.043232
0,31.734663,-2.786391
4,-13.3094635,-36.909866
0,45.233143,0.5005661
7,-27.15492,13.512907
6,-22.810637,-16.875734
4,-17.279978,-43.618828
7,21.747889,39.025623
7,29.403097,20.368986
3,-22.812103,32.9747
5,-6.2515974,52.88474
0,24.49844,9.718485
0,39.616894,-5.2299876
7,22.559944,22.530127
9,-0.3704587,-56.484787
0,31.764814,-1.0273126
4,-15.349878,-25.067825
4,-18.118448,-39.960976
5,5.005545,42.884727
5,9.046876,47.312603
8,-52.444332,-6.723044
4,-4.1417303,-12.912543
8,-47.797676,-5.000556
1,49.06721,-34.64248
6,-36.483833,-30.81547
7,33.086872,23.377628
6,-30.308474,-13.875439
2,8.201146,3.2112854
1,36.91259,-34.22273
8,-54.727688,2.948434
1,34.42499,-16.765104
4,-4.7537494,-6.6834393
4,3.3560822,-12.668893
5,1.7654214,36.6088
5,3.3815088,53.657486
8,-48.322582,4.381953
0,18.86036,-10.941013
2,15.690139,19.29076
7,47.110527,20.358215
2,-4.058547,10.988729
6,-29.035366,-35.396164
2,-12.281601,-6.212632
2,9.830024,19.876755
3,-37.106865,40.859894
2,5.6117306,4.5182385
3,-18.005201,25.278404
0,22.251131,-13.17507
3,-34.42138,33.49744
0,18.612709,-0.11888684
0,20.635439,-12.733841
4,-17.349102,-35.527557
3,-36.5182,18.970837
2,-8.710205,6.1612573
5,10.703695,56.445942
3,-18.091032,21.181345
1,40.04023,-28.00531
5,4.577984,48.839527
4,-8.749504,-30.639553
2,-2.6280599,1.5219978
6,-43.85059,-29.973984
8,-31.289593,-1.7164565
0,17.844608,0.50464064
0,20.730097,6.902947
0,25.084211,-9.204594
1,36.325993,-40.70268
0,17.699778,-18.173143
6,-25.808367,-29.881731
5,11.4662695,58.1013
0,12.537272,5.372529
0,20.709064,3.4737902
0,23.453182,-9.616804
2,7.575938,17.527666
5,-11.223641,19.92125
1,47.352207,-32.861897
8,-24.866058,4.3891373
0,40.150555,8.889803
6,-34.609085,-44.4557
4,5.096078,-14.178292
1,27.908419,-32.416332
1,38.884407,-16.941893
8,-49.538746,-7.2770143
0,12.434727,3.8202102
7,41.608875,31.288145
1,28.98843,-19.359015
5,2.1858056,56.88007
3,-37.472733,24.314743
1,33.51656,-30.170017
9,12.007025,-47.690712
5,-16.39093,38.25683
4,-19.299002,-37.98164
8,-57.97537,-4.2748857
6,-26.687952,-20.319048
0,31.893534,-7.897769
6,-18.723455,-10.442613
3,-23.67648,19.772873
8,-35.48486,7.4843855
7,27.536844,28.907
0,38.258453,-5.057528
4,-6.761538,-20.2758
0,24.630533,6.29183
2,-0.94057125,18.689568
4,-11.129457,-34.812218
1,46.532536,-18.66847
0,22.727552,-6.8646464
7,46.21051,21.581026
3,-40.307087,35.597137
8,-38.133728,-3.0026484
0,43.47122,6.581677
3,-34.804996,18.16758
6,-31.693228,-32.780262
6,-31.426058,-21.365993
1,30.448038,-32.0632
5,-9.150244,46.836674
6,-18.186926,-16.368095
0,14.448729,-18.233408
2,7.994372,8.751414
5,8.135231,32.393257
4,-12.7227125,-45.58441
3,-28.457813,19.709406
6,-27.875525,-12.30256
7,41.048435,30.70122
2,6.398116,11.470487
6,10.191982,-20.911648
7,33.26384,38.355083
8,-51.616806,-1.4779643
0,20.274958,10.615437
5,7.453142,46.917282
9,16.007568,-27.563412
1,29.28259,-30.245922
8,-49.233227,-7.367382
8,-34.5104,-2.8232653
7,40.342117,18.232332
7,39.26338,30.688324
2,-13.713942,1.1985255
4,-17.152534,-23.830677
8,-51.615475,-1.2963955
3,-39.968422,20.107763
