,0,1
3,30.7306,22.120024
8,-28.5183,7.942828
8,-40.251484,5.2748203
1,45.66104,-30.17611
7,8.405484,39.643726
6,-18.85721,-38.73024
6,-34.18804,-38.037334
7,2.1512864,37.562927
6,-30.359232,-15.188966
8,-44.06416,5.2226796
4,-6.9612026,-17.442282
0,44.103146,0.6084707
4,-14.460448,-9.607609
9,-4.613378,-35.610977
1,40.36842,-32.249718
3,40.920246,32.139793
5,-23.722414,29.99016
4,2.4877248,-11.419905
8,-32.520287,13.626043
5,-29.012663,23.035017
2,-9.723769,9.752569
2,-1.4445524,5.2711186
8,-48.459347,11.367616
6,-33.916008,-25.714884
2,-16.22793,13.865397
5,-33.251186,38.737778
4,1.9567964,-15.600363
1,36.21542,-34.213802
4,2.0279038,-3.6740363
9,15.585686,-33.77296
8,-35.18017,16.449415
0,34.682602,4.2343755
4,-2.5445623,-16.128017
8,-35.308235,-8.648322
2,-15.953017,16.57457
7,-7.245404,-1.1739539
5,-30.042376,30.218512
8,-35.22963,-2.6755867
7,15.963118,42.414078
0,23.637947,-6.953474
2,-7.4280405,12.274874
9,-3.4478388,-47.126266
9,8.328818,-42.42271
1,33.193977,-33.782394
6,-34.607483,-41.962223
6,-23.734268,-33.891987
1,36.273407,-33.285824
1,37.841118,-35.45683
7,0.42589572,44.64858
7,-4.1864386,28.65549
7,7.805196,32.197975
7,7.8190823,45.45633
0,19.60975,7.9924884
4,7.909149,-8.02634
9,3.9554827,-37.570374
0,32.73617,3.5518827
7,-2.1651404,43.071026
0,25.278753,3.7805877
9,-0.08400626,-40.263706
4,2.456317,-10.796855
3,22.010298,29.08825
3,34.673267,18.367153
9,3.4150927,-34.36218
9,-0.7912413,-46.194977
5,-36.210983,34.293434
8,-50.69351,-0.12812687
1,41.58095,-26.588947
9,16.315767,-34.890602
6,-23.514975,-37.371178
9,3.0349956,-45.598038
7,3.4841373,38.213017
8,-51.19606,-0.49443913
7,8.634436,-5.74143
3,20.678131,20.355412
0,26.454922,-6.2860374
8,-24.089846,1.1658367
0,12.680866,3.919226
7,-2.1968203,36.796577
1,25.522707,-20.692457
1,36.92469,-23.156963
2,5.801066,5.5017877
5,-13.431245,34.639175
5,-35.121834,25.746317
5,-33.249012,37.418957
7,15.67516,51.670696
5,-23.447308,21.733208
7,-6.825371,34.844543
3,40.25465,23.551043
3,27.034674,29.719305
6,-30.68872,-37.694744
0,34.18884,7.573114
6,-32.36702,-43.45376
7,20.473536,43.535065
4,-4.034945,-24.98291
0,31.38671,-3.4181416
4,-0.21476401,-19.643124
0,44.41084,0.7547278
7,11.779028,38.0389
6,-22.682716,-27.316095
4,-5.507726,-19.89564
7,1.979725,33.986977
7,1.0497336,40.4456
3,31.973492,24.030134
5,-33.75208,43.12802
0,17.572004,8.840179
0,33.182617,7.8880873
7,11.8767185,42.74226
9,-7.2440867,-52.915924
0,8.788319,-2.8791456
4,1.7997375,-1.525348
4,-7.6008625,-17.333117
5,-29.953737,19.886372
5,-33.19554,39.744255
8,-46.891563,-2.1534522
4,-4.8799086,-15.308858
8,-45.735245,6.1164846
1,48.39277,-29.541042
6,-23.753357,-22.030132
7,9.91259,40.420883
6,-25.619831,-14.396606
2,-4.276826,5.14424
1,41.985104,-27.414358
8,-34.9808,0.6919085
1,24.229445,-23.796597
4,-0.70438457,-0.9174336
4,9.376145,-17.98935
5,-28.350834,31.063648
5,-26.81113,43.420147
8,-29.07452,5.2752557
0,16.65561,-8.245189
2,-1.4036368,14.147122
7,19.590706,41.881016
2,-29.636995,25.555727
6,-24.908897,-16.480055
2,-11.743325,3.8792944
2,-7.474155,8.706086
3,45.870327,28.436506
2,-3.2311375,16.537216
3,30.827425,14.303984
0,14.5098095,-9.621947
