,0,1
7,13.8287,9.244032
6,20.087854,-16.084589
4,10.024875,43.971073
0,-28.140022,1.6249322
0,8.770749,45.702286
7,25.901825,36.947372
7,15.76607,-4.281597
1,-7.8424735,-42.516903
0,-38.621826,1.748496
3,10.946753,1.957787
9,29.603743,-8.062884
6,19.002928,-10.189441
1,7.0278177,-48.691162
4,-13.254209,14.578884
3,-5.654615,46.416805
2,-18.238216,14.159963
0,-47.793903,-9.888058
4,-6.872644,32.20199
4,7.3420057,45.642582
8,15.452713,13.301402
3,24.03886,0.7904818
1,6.294711,-49.24584
3,-18.201616,17.47758
6,24.045284,-11.222701
0,-25.143322,9.664875
8,0.3284207,-16.957193
5,30.260597,33.908466
0,-30.1074,-12.198262
4,13.323287,31.29698
5,32.104595,32.489407
3,5.0162606,-18.563574
2,-3.509744,10.437301
1,10.181431,-46.361717
5,7.167655,46.290783
1,32.084038,-6.0767593
4,-0.055929016,46.856674
3,-7.643147,22.051485
1,13.661901,-22.118248
9,16.540503,39.954716
0,-17.168528,13.597498
9,12.984293,16.438198
8,-26.104364,-26.19279
1,8.064031,-44.63303
7,15.7466345,52.204533
5,-20.369234,9.918432
0,-30.624025,-9.913855
6,15.222775,-5.3806415
7,8.72061,45.06882
7,13.358697,12.481168
0,0.63120776,-31.370378
2,-21.129335,10.363485
2,-9.105663,10.933136
9,12.577617,-27.11981
4,0.043025907,12.142202
4,15.862725,-4.652464
1,15.164223,-3.8961856
7,13.904304,53.605392
4,-6.340015,32.15898
0,-48.411045,-8.403181
2,-42.92023,12.852033
0,-10.195256,-42.942062
4,-25.013006,39.30623
5,42.444138,7.1862884
0,-30.194466,-12.306151
0,-24.499088,10.727988
7,13.797528,53.542465
9,27.698845,-16.114433
4,-5.2049756,48.17652
0,-30.027893,24.294542
6,26.292606,36.225384
4,9.012415,4.0658345
5,-1.1334096,12.607505
8,-15.632253,-39.568043
5,40.660892,7.8360376
2,-31.377686,21.878569
1,15.125889,-26.754019
1,-14.550223,-40.77332
1,7.2143407,-28.070122
1,7.7137413,-47.114044
5,29.52145,10.95972
6,13.885935,-6.935104
9,39.897045,-2.9608202
2,-17.357983,18.990866
1,12.197942,-28.009596
7,15.743715,-2.619969
9,25.235888,-11.290075
7,27.930973,44.32754
7,9.473437,0.7415279
0,-31.993637,12.441225
1,11.863963,-30.092808
9,3.2134535,-31.672722
1,6.0289273,-50.628334
6,8.26848,-3.0570629
4,-17.50136,16.729155
3,-5.690952,31.15712
9,-11.525923,-43.99725
4,-4.9385815,47.595562
8,-27.063232,-21.528011
2,12.130052,-4.752666
3,23.3308,25.707584
8,-22.057615,9.600962
6,18.967743,-14.708152
0,-30.139507,-12.369164
1,9.6380205,-51.387486
4,10.196166,7.0617213
9,3.3922794,-20.29785
2,10.684164,0.1013788
5,25.682812,37.071407
0,-17.85714,26.002613
7,0.86994815,44.924328
0,-4.2561,48.15672
7,32.880226,32.061665
3,-1.0519314,11.794285
6,18.362932,-14.018574
5,-10.704953,24.055613
5,41.267086,12.702764
1,13.973508,-27.511385
7,14.300567,53.61277
5,23.03471,21.554014
2,-18.019775,8.487389
4,10.861411,7.7243223
6,18.149673,-5.4817104
3,18.424284,9.921536
8,11.37612,-20.065868
5,11.201093,9.609017
9,38.5682,-15.424242
9,35.576576,-8.329604
1,6.023374,-50.63013
3,15.057655,12.425149
5,18.901457,16.355686
0,-15.301709,-4.8314238
1,9.728336,-47.182186
0,-35.035454,-11.395036
4,8.5428295,51.155273
1,3.7365668,-29.695608
0,37.249805,3.8518164
2,1.9956262,42.298058
4,-15.65286,19.901297
2,-19.56808,14.028783
0,-43.61193,-8.7516775
4,15.647979,-4.9043584
7,8.600649,41.47031
2,3.5093734,-7.8122573
5,23.996443,0.9296066
5,18.595959,15.3093815
2,26.301067,36.420704
8,-8.351345,-11.571936
3,-11.297409,29.102139
8,-13.824912,-40.227077
4,7.9155903,46.99126
2,23.968592,-5.1969523
2,-39.937435,16.833118
1,15.564511,-40.385654
8,11.239547,-19.914534
2,33.44035,32.915794
6,15.770883,-4.2821145
2,13.621163,14.114573
0,-46.84372,-9.548787
2,23.474924,-5.9572854
4,15.427812,-5.833626
8,-8.384214,-11.032595
4,-11.929791,14.35548
3,26.386768,36.044235
2,10.107926,4.9089603
0,8.466219,42.334778
1,5.536431,-50.979275
1,-12.127294,-46.70854
3,24.262243,0.2987339
0,-33.491005,-11.221281
0,-33.43661,-11.182988
5,26.14546,-8.239233
8,-5.9351935,-11.642458
1,40.535385,7.8587236
2,11.532629,-15.164267
5,31.661362,37.160133
5,32.01525,32.523167
7,-4.791809,34.300697
2,-24.90811,8.033086
3,24.390606,-5.5447783
3,12.76731,5.5099616
4,-18.07844,1.1162611
8,-28.343472,-26.006123
1,12.386896,-18.752176
1,-15.512425,-39.4612
9,26.191044,-43.167183
6,6.9887094,45.57921
8,-7.8504086,2.4659395
0,-38.88932,-5.258934
6,17.57012,-11.638758
6,-4.902408,46.117302
3,26.289331,36.86517
6,-5.2539806,46.32255
6,10.601552,4.704352
8,-19.255577,-32.216785
3,16.050766,-4.9354773
5,-8.552935,11.8847685
4,13.623693,11.939367
9,19.238537,-29.067192
3,-17.902653,29.22515
1,5.741273,-31.304644
1,5.8456154,-30.739424
9,26.694466,-10.186703
7,12.135785,53.535778
7,25.904982,36.91061
8,-37.49254,-25.081598
0,19.261803,24.586025
6,41.738766,11.623378
0,-2.751934,-7.585864
5,-2.6087818,16.969805
6,9.58857,1.3880609
1,-4.707236,-9.077782
2,13.434037,7.1659555
1,2.1153362,-49.972263
1,2.013465,-50.043987
9,-6.923362,-17.153542
1,3.6643572,-31.347097
6,21.148006,-7.010344
5,0.22167644,-7.2725654
3,-13.342115,22.735327
1,11.952293,-36.880707
2,-28.721537,2.62527
3,12.700653,5.035625
9,35.129417,-4.083204
9,12.9787445,13.768385
9,32.100193,-10.013429
0,-23.643772,22.99189
6,16.076761,-2.6430116
1,8.540401,-50.094303
5,-7.7150707,18.323614
6,15.814713,-6.955493
7,-23.933912,4.2670646
9,-3.8026593,-35.31335
5,40.393238,11.135483
2,-39.885468,9.985785
1,25.160124,11.457661
1,14.811801,-4.136824
8,-13.536686,-45.351677
5,21.666042,14.563109
6,14.627199,-7.721589
5,11.126908,7.2519064
0,-13.564746,18.09852
7,6.625413,7.393403
4,11.846512,53.878677
2,6.0407896,-9.574623
6,8.937815,-1.6210579
6,16.292528,-5.2033906
6,10.542283,5.7131367
8,-30.212463,-28.578045
4,7.468338,7.194104
5,26.59447,11.902325
2,-5.3453026,46.013535
7,38.65363,-1.3462303
8,1.2376051,-34.93523
5,-1.0489296,-15.260669
1,25.913336,-15.593476
0,-28.058012,5.450378
5,-21.30476,9.973609
5,8.391272,-18.52847
9,-1.6269789,-8.039692
4,-5.080201,46.074135
7,26.242264,36.64357
9,27.795952,-15.350576
2,-12.868406,15.141094
5,-1.9891735,-7.6540494
7,10.909741,28.586147
3,-8.936241,11.34063
1,1.8506721,-49.762623
1,1.5024577,-46.337708
7,26.185453,-17.728773
2,-27.630323,11.104772
2,10.53424,1.4265145
8,-5.9722195,-10.471531
9,15.500223,-42.674885
3,29.598751,11.0949
3,11.141344,4.28412
9,20.988008,-25.329098
4,-6.3645062,32.117386
1,9.021212,-20.68049
6,16.381992,-11.224
9,17.469255,-28.683441
2,-13.160832,4.664809
3,9.558307,2.8477364
7,11.898359,53.73469
9,2.4662983,-27.586805
3,12.679001,5.248377
4,11.090207,9.797659
9,-21.55769,-30.664244
3,11.84467,5.403238
4,-7.036577,32.548134
3,-30.214314,-13.168444
5,10.224606,-20.208405
8,-17.621687,-0.47503668
9,34.367775,-6.478478
8,-36.879974,-25.64767
4,9.92565,5.733542
5,22.043106,-12.920276
3,38.928032,2.9663262
1,12.49768,-41.127735
3,10.426798,4.6884403
7,26.312284,36.316692
8,16.670435,-24.234045
5,23.9217,0.7875995
1,-6.063069,-38.856857
3,16.420135,9.684201
4,-13.646601,16.183342
8,-19.30833,-33.928898
4,-4.658612,45.540226
2,-23.124733,7.562684
3,37.68548,-3.0578089
4,-6.4188504,32.370007
0,-45.810684,-9.242388
3,11.600471,10.714729
4,-4.5227222,48.19679
0,-32.22094,-11.55787
7,9.8678665,47.689087
8,-26.766037,-29.554306
4,12.443876,-0.52525425
8,-20.758795,-7.265845
0,-21.211592,0.3665485
1,7.1775556,-52.269077
7,8.196611,47.071747
5,23.6547,0.8518956
6,-15.055197,-39.669468
8,-12.7699795,12.739538
5,-1.6624945,-8.165342
6,20.266829,11.845114
4,11.777034,10.569538
2,-11.132579,14.093353
3,13.905519,12.111066
1,5.648105,-50.90029
7,11.7765045,11.28377
9,19.06539,-24.674383
8,-15.978888,-42.895493
5,-35.638256,4.1291213
0,-44.874287,-8.841702
3,24.065037,0.60286456
4,-6.8752823,47.603004
5,9.0594,-20.001835
1,5.350997,-31.03006
1,13.012097,-24.594051
0,-31.263424,-0.19543752
7,13.169845,9.013361
6,24.940395,5.5885715
4,17.018929,-24.267086
6,9.501744,1.0935706
0,-7.375445,-27.842007
4,-5.3221517,47.207905
7,12.202258,15.56256
5,14.273086,4.5959005
2,10.055003,2.75887
1,11.766787,-27.541265
8,-19.774376,-43.147358
1,-3.81568,-34.31033
6,14.531885,8.651979
3,-8.880577,18.157347
8,-23.094553,-38.714172
4,13.801751,7.3671074
0,9.866123,4.521912
4,-13.526011,15.544452
2,-9.282744,32.644135
5,-12.335417,22.804459
6,-6.3379188,32.045788
7,26.446995,36.311245
1,6.341368,-52.430336
5,13.23299,4.995671
7,15.850713,21.121925
3,29.261995,10.540954
8,-26.187534,-26.041668
5,-22.736332,8.09724
1,17.453876,-24.58101
8,-15.73772,-39.54013
2,-13.351664,14.5485935
6,15.835848,-4.9885516
1,-1.3506769,-45.790066
3,11.098414,5.9250507
1,9.430211,-47.280437
3,3.006048,-18.420906
9,28.307432,-30.817616
8,-37.51876,-25.376085
3,28.3251,33.793827
6,22.050856,-13.581224
7,-12.412348,14.48567
3,29.645922,10.808832
7,11.51625,10.760326
8,-15.774569,-37.75424
2,-12.756177,23.480194
7,9.208239,44.750916
0,-37.85737,18.26535
3,39.47234,3.9597244
1,12.817942,-24.858906
0,3.3629355,-20.372875
9,22.70861,-33.499874
5,-6.4350204,32.398777
0,21.727695,11.562441
6,18.880318,-10.193891
7,26.29447,36.576206
4,-5.2146263,46.53879
0,-23.283905,-4.28724
4,-12.987936,14.832009
8,-15.831481,-39.48546
7,9.4498625,44.538124
6,15.82722,-4.8395925
2,37.101856,1.8230964
3,-6.190011,31.886547
8,0.39272416,-16.815283
8,15.143529,10.279564
7,40.206894,-1.5138323
8,-23.612078,-38.886345
4,-13.313625,14.783688
9,5.2379265,-30.604822
2,-31.650356,-15.120779
9,-6.2928543,-20.617939
1,-4.2416573,-9.457435
0,-13.5831,14.57602
9,30.972996,-4.252471
8,-11.069558,-44.68836
7,8.733808,44.015858
9,13.7086525,9.149889
9,26.06661,-18.149393
3,-5.4810944,47.663994
1,16.572206,-29.965508
3,-21.194649,-7.3534
6,23.164318,-7.8348494
3,26.121647,11.728728
4,-5.254088,48.0996
5,12.676694,5.165779
6,13.732434,-22.196417
2,-12.388738,22.360369
3,41.417664,12.254676
7,-3.3560574,-9.473237
8,-1.9649036,2.9844427
1,3.4313014,-49.16093
9,1.9309832,-17.100885
9,-1.5753286,-16.293777
0,-45.041595,-9.1434555
9,16.674181,-26.26833
1,6.4307003,-52.40044
3,39.010635,6.9347663
8,-23.55375,-38.395306
6,15.301063,-2.3640683
6,10.050682,6.6259255
8,-7.2888975,-27.88647
5,-6.189654,31.823666
0,-22.92146,7.005276
3,16.905045,-7.6770782
7,-3.004645,1.9308294
0,-41.779106,-7.69663
7,16.91838,8.074864
9,34.039433,-4.341967
6,-5.2606726,48.04689
8,-18.160715,14.720021
7,-3.9181674,48.06505
0,-38.68932,-9.80859
6,11.499433,10.395082
5,41.403027,12.524511
8,-28.671991,-29.041512
1,13.675038,-24.92538
5,41.072678,11.806291
6,9.24484,7.78218
3,11.130575,1.6104461
0,-38.72255,-9.632069
0,-14.113289,-44.33832
8,-7.3076034,-27.864988
1,5.3196554,-30.3209
2,21.546682,-14.994115
0,-27.082344,-9.489723
8,-2.485858,-17.329405
1,17.62672,-13.057518
1,12.570938,-21.946419
6,-12.850934,15.130883
8,-28.361448,-35.009117
9,22.78264,-26.40867
4,-1.5898486,-16.778133
5,12.116874,34.83253
8,-19.649294,-33.441025
3,16.946333,10.212271
5,37.698883,-1.0964828
0,-29.898819,-12.167598
9,26.180162,-17.879389
3,-4.961386,47.44058
8,-17.31355,6.9849734
6,14.224825,2.1432467
9,26.062637,-18.014986
2,9.863776,6.441248
3,11.011561,5.8295054
0,-22.167612,-27.006405
4,14.383855,-24.708643
5,24.004099,0.85382134
9,25.657873,-23.603703
5,24.389235,0.9878188
0,-38.32375,-10.108677
7,12.567214,40.33421
3,25.830513,37.31678
5,6.619619,-6.2949796
1,5.704816,-30.827703
7,6.5638666,43.83176
3,-5.5879164,47.65238
9,23.631605,-29.298374
6,11.272845,9.625987
9,-14.639754,-45.08082
0,-45.410954,-9.257369
0,-38.8784,26.796392
5,13.056246,-17.214462
4,-7.4550605,48.09881
8,-22.698923,-38.234962
7,-1.340581,10.401213
5,14.729325,11.51209
5,37.142124,0.3052557
2,-34.451458,-28.4336
7,14.109421,9.522525
4,1.5605199,42.46645
1,2.8524144,-9.944742
6,-4.660926,48.190365
8,-22.2029,-34.072174
0,-24.040478,4.260282
0,-28.375769,6.726201
1,12.247787,-19.928358
4,-5.9233866,47.383175
6,16.299374,13.245019
3,-20.56607,-2.2853932
9,22.28562,-24.717669
1,18.087801,-29.4757
9,-2.7219188,-14.375852
7,26.41208,36.091694
4,19.8778,12.956334
8,-23.098837,-38.623325
4,-5.867959,47.18148
6,7.581404,6.035858
9,23.92838,-29.259455
7,11.7238655,9.960351
0,-23.169556,9.945558
0,-22.24541,9.390669
1,6.074817,-30.494308
8,0.026228195,-14.517277
0,-25.952234,-7.831562
0,-4.6981997,34.25209
1,5.8132052,-30.657295
9,-0.67369497,-10.768076
6,15.528946,10.141904
2,-10.145036,12.925761
5,22.309883,14.063351
9,26.967827,-16.20532
7,-11.777851,14.230477
7,9.22496,50.762012
7,-15.847013,10.463664
3,30.080446,10.696885
3,9.258208,5.040855
8,-25.329899,-29.24972
7,8.687707,44.645294
4,13.815228,9.135294
1,6.396616,-52.364277
8,-29.689312,-19.1821
6,3.9874263,-7.62625
5,22.577375,14.012592
6,15.924588,-4.5957646
0,-32.785103,-11.434945
2,-6.340704,32.04123
0,-31.133417,21.282927
3,9.57311,5.762766
0,-42.074,-7.8499146
7,10.223462,50.207542
5,9.628429,-24.503855
0,-10.23054,14.302162
8,-22.703547,-38.94552
5,23.74844,0.76294327
6,15.827984,-4.3312516
8,-7.7707505,-28.36002
6,11.564212,10.348496
5,11.515259,9.852325
4,-7.8105407,46.97591
1,9.467683,-51.62422
7,9.82281,44.1902
6,13.158481,-9.359288
7,11.526979,10.857078
8,-25.449547,-28.7974
6,-26.563374,-6.8734818
5,20.140133,12.146743
0,-27.040903,-7.421909
8,-17.464693,-37.678238
1,3.9076428,-48.542362
4,-5.177673,45.002808
4,7.9417415,46.89061
9,29.672226,-38.06896
1,-8.832618,-42.63229
3,16.792765,10.11669
4,-5.353726,47.97378
2,1.6265508,-6.667249
1,13.81594,-15.107593
5,35.140198,15.856634
2,7.919438,5.852412
8,-7.9358296,-28.662746
8,-18.40778,-37.599495
0,-21.932003,-31.352203
7,7.612762,46.820843
7,11.536269,9.86943
1,-14.21337,-39.960606
6,15.149894,-5.9284716
3,16.664148,-3.0769782
0,-23.056404,8.185831
4,-5.9183636,46.864395
6,13.842326,8.916294
7,7.6012025,45.5448
9,-26.764303,-7.428403
1,-24.14228,-38.631084
2,-1.020601,-6.6183786
6,11.239758,9.557408
3,16.052168,13.533136
4,25.551222,29.36284
6,15.399747,-2.4805622
7,-21.775297,30.4065
8,-15.800459,-39.50247
3,-11.845309,13.513349
1,-30.057653,-12.304758
3,1.033725,-9.433994
3,29.48219,-7.998617
0,-12.26915,14.3825
9,26.747519,-15.509444
5,3.348895,-20.30028
9,-6.392686,-20.204632
1,-1.641139,-6.621731
3,10.248863,5.9060206
8,-25.729511,-20.300222
3,11.526811,10.640679
9,25.217001,-29.411276
0,-29.096968,-24.129519
0,-38.411232,-9.744794
5,37.82354,-0.3798157
3,18.50811,-14.09731
1,13.409567,-23.46583
4,-13.673676,16.712639
0,-22.384264,9.450522
1,12.895315,-24.725645
8,-26.33654,9.870971
5,11.229687,3.9445484
1,6.406611,-52.17304
5,24.248922,0.46983886
1,14.620066,-32.408596
1,17.984163,-24.00271
7,0.76979893,45.7353
6,11.544559,9.814394
6,-12.85166,15.069812
9,-23.299166,-23.765465
1,11.601727,-20.421183
0,-7.7754803,32.958786
1,12.857687,-24.649178
5,14.182614,11.899455
7,11.550732,10.520014
6,15.365148,-4.378104
0,-45.13718,-10.316474
6,25.765926,-11.667588
3,11.362272,5.9734097
5,9.457306,44.2033
0,-7.1296587,-19.299381
5,41.926678,13.267027
9,13.987723,-24.978045
8,5.278589,-8.865202
5,24.127882,0.5420984
8,-3.799881,1.7975883
7,-4.1977882,-10.750016
0,-12.246887,14.4673605
7,9.039075,50.74953
5,14.634424,11.38254
6,-16.981663,16.357422
4,-7.4955153,47.660435
8,-41.24079,-7.348353
8,-24.232466,-38.602966
8,-23.455317,-23.88007
6,-14.830635,17.033497
6,19.786453,-9.829101
5,25.365818,2.5977933
1,6.51999,-52.343304
2,-6.8688865,32.11481
8,-26.419786,-6.594013
8,-18.047905,8.502936
9,10.692875,14.006479
9,-29.732256,-12.026578
4,11.525266,10.465518
5,6.9033475,12.8711405
6,5.6426554,-7.564474
5,-7.977297,18.347229
8,-0.45009562,-10.423518
1,4.431718,-48.528873
0,-44.829185,-8.87114
4,-12.206217,14.53163
8,-26.426067,-6.637061
5,11.277826,9.368959
9,29.812304,-38.433056
9,-0.25615972,2.7186074
1,12.791542,-24.816658
1,-13.24323,14.554704
0,-26.05341,10.984708
1,-3.7447445,-10.469556
1,2.05785,-27.898455
8,-16.418617,17.324469
0,-26.995094,-9.396618
8,6.6116524,-3.774902
7,12.585657,13.421746
2,-16.017998,5.896963
4,-11.259806,13.978613
5,16.842234,-6.3564997
7,37.94777,-0.64022696
5,13.902582,-24.830967
6,15.7253685,-12.866445
2,-13.198449,4.78345
6,14.90514,-6.073052
5,1.8093586,17.856142
7,19.55103,50.95224
6,-1.5560712,-10.918454
9,27.118998,-16.167732
7,-13.61995,15.043973
0,8.941062,12.797213
6,10.672232,-4.6056137
5,9.987714,5.8761535
5,15.406964,10.655494
2,-4.8872743,45.110416
5,17.01095,10.743587
9,21.632696,-24.29453
0,-44.783985,-10.068876
1,-30.000828,-12.236117
3,-2.7383564,1.9374492
1,-0.44594404,24.820868
6,15.981925,-13.23175
7,-26.749983,-7.2126203
3,23.729486,-11.315745
1,3.9948268,-49.14866
0,-22.099419,9.179845
2,-20.764194,-7.1768966
5,13.622303,12.422557
9,24.175411,-29.028934
9,17.50483,-24.372677
6,-13.638548,16.274616
0,-26.49567,10.071205
5,27.239956,-15.3558655
8,-1.0428389,-1.5941002
9,-39.488125,-25.584211
1,12.63593,-24.61981
0,-44.63693,-9.253874
9,-6.197171,-20.600166
5,-23.627073,10.3011675
6,15.01121,-4.24064
1,-1.6167203,-47.05109
8,3.394786,-9.390149
5,20.078747,12.841075
6,16.576393,-13.488488
4,-5.739389,46.301117
1,-7.449154,-29.085964
8,-17.852629,-42.706165
5,13.978263,30.827982
